Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2005-09-15,38.02,38.1,37.0,37.01,1529800.0,0.0,1.0,30.107954600547,30.171306425061,29.300218837986,29.308137816051,1529800.0
2005-09-16,37.0,37.0,36.6,36.6,62400.0,0.0,1.0,29.300218837986,29.300218837986,28.983459715413,28.983459715413,62400.0
2005-09-19,36.6,36.7,36.45,36.7,1162300.0,0.0,1.0,28.983459715413,29.062649496057,28.864675044449,29.062649496057,1162300.0
2005-09-20,36.6,37.0,36.6,36.7,654900.0,0.0,1.0,28.983459715413,29.300218837986,28.983459715413,29.062649496057,654900.0
2005-09-21,36.6,36.6,36.0,36.4,424300.0,0.0,1.0,28.983459715413,28.983459715413,28.508321031554,28.825080154127,424300.0
2005-09-22,36.4,37.2,36.4,37.2,864800.0,0.0,1.0,28.825080154127,29.458598399273,28.825080154127,29.458598399273,864800.0
2005-09-23,37.2,38.1,37.2,37.68,1249900.0,0.0,1.0,29.458598399273,30.171306425061,29.458598399273,29.83870934636,1249900.0
2005-09-26,37.75,38.15,37.75,37.75,821400.0,0.0,1.0,29.89414219281,30.210901315383,29.89414219281,29.89414219281,821400.0
2005-09-27,37.75,37.9,37.14,37.25,1514000.0,0.0,1.0,29.89414219281,30.012926863775,29.411084530887,29.498193289594,1514000.0
2005-09-28,37.24,37.4,36.8,37.0,875700.0,0.0,1.0,29.49027431153,29.616977960559,29.1418392767,29.300218837986,875700.0
2005-09-29,36.91,36.91,36.25,36.6,2659200.0,0.0,1.0,29.228948035407,29.228948035407,28.706295483162,28.983459715413,2659200.0
2005-09-30,36.6,36.6,35.6,35.8,4014800.0,0.0,1.0,28.983459715413,28.983459715413,28.191561908981,28.349941470268,4014800.0
2005-10-03,35.3,35.9,34.17,34.7,10007600.0,0.0,1.0,27.953992567052,28.429131250911,27.059148045783,27.478853883192,10007600.0
2005-10-04,34.0,34.3,33.25,33.9,8040300.0,0.0,1.0,26.92452541869,27.16209476062,26.330602063866,26.845335638047,8040300.0
2005-10-05,34.0,34.1,33.32,33.65,6304400.0,0.0,1.0,26.92452541869,27.003715199333,26.386034910316,26.647361186439,6304400.0
2005-10-06,33.4,33.65,33.21,33.37,7552200.0,0.0,1.0,26.449386734831,26.647361186439,26.298926151609,26.425629800638,7552200.0
2005-10-07,33.28,33.6,33.13,33.6,7055200.0,0.0,1.0,26.354358998059,26.607766296117,26.235574327094,26.607766296117,7055200.0
2005-10-10,33.6,33.6,33.0,33.03,3400800.0,0.0,1.0,26.607766296117,26.607766296117,26.132627612258,26.156384546451,3400800.0
2005-10-11,33.04,33.39,32.98,33.0,3675400.0,0.0,1.0,26.164303524515,26.441467756766,26.116789656129,26.132627612258,3675400.0
2005-10-12,32.9,33.3,32.72,32.77,4134500.0,0.0,1.0,26.053437831615,26.370196954188,25.910896226457,25.950491116779,4134500.0
2005-10-13,32.53,32.7,32.48,32.55,3184100.0,0.0,1.0,25.760435643235,25.895058270328,25.720840752913,25.776273599364,3184100.0
2005-10-14,32.52,32.75,32.38,32.39,2487500.0,0.0,1.0,25.752516665171,25.93465316065,25.64165097227,25.649569950334,2487500.0
2005-10-17,32.34,32.77,32.0,32.48,1910400.0,0.0,1.0,25.609975060013,25.950491116779,25.340729805826,25.720840752913,1910400.0
2005-10-18,32.3,32.55,32.15,32.43,1737900.0,0.0,1.0,25.578299147756,25.776273599364,25.459514476791,25.681245862592,1737900.0
2005-10-19,32.28,33.16,32.21,33.16,1784400.0,0.0,1.0,25.562461191627,26.259331261287,25.507028345177,26.259331261287,1784400.0
2005-10-20,33.16,34.06,33.1,33.58,2789600.0,0.0,1.0,26.259331261287,26.972039287076,26.211817392901,26.591928339989,2789600.0
2005-10-21,33.78,34.501,33.63,34.0,2881800.0,0.0,1.0,26.750307901275,27.321266219712,26.63152323031,26.92452541869,2881800.0
2005-10-24,35.25,36.48,34.93,36.29,4013400.0,0.0,1.0,27.91439767673,28.888431978642,27.660990378672,28.737971395419,4013400.0
2005-10-25,35.34,37.47,35.28,37.18,2900400.0,0.0,1.0,27.985668479309,29.672410807009,27.938154610923,29.442760443144,2900400.0
2005-10-26,36.85,37.72,36.7,37.0,2208000.0,0.0,1.0,29.181434167021,29.870385258617,29.062649496057,29.300218837986,2208000.0
2005-10-27,36.95,37.0,35.8,36.28,2033000.0,0.0,1.0,29.260623947665,29.300218837986,28.349941470268,28.730052417355,2033000.0
2005-10-28,36.5,37.2,36.21,37.1,1430200.0,0.0,1.0,28.90426993477,29.458598399273,28.674619570905,29.379408618629,1430200.0
